filename,width,height,class,xmin,ymin,xmax,ymax
closeup-of-plastic-bottles-picture-id1190406253_jpg.rf.09f4a58cc06a082429391b84aa81c19a.jpg,416,416,Plastic beverage bottle_Small,267,279,366,415
closeup-of-plastic-bottles-picture-id1190406253_jpg.rf.09f4a58cc06a082429391b84aa81c19a.jpg,416,416,Plastic beverage bottle_Small,346,271,415,415
closeup-of-plastic-bottles-picture-id1190406253_jpg.rf.09f4a58cc06a082429391b84aa81c19a.jpg,416,416,Plastic beverage bottle_Medium,277,49,395,347
plastic-bottle-on-the-nature-picture-id833313754_jpg.rf.0a59fa10c80942d8b8d55b0a6bf39a27.jpg,416,416,Plastic beverage bottle_Medium,100,171,325,308
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,127,133,201,235
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,208,135,248,257
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,193,297,295,376
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,0,240,257,336
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,258,154,356,223
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,0,171,119,188
duck-on-a-log-in-the-cane-field-of-a-river-surrounded-by-garbage-picture-id1187357974_jpg.rf.0af318d797c696c325da95774e99e77f.jpg,416,416,Terrestrial biomass,209,256,415,319
damaged-flipflop-thrown-on-the-beach-floor-picture-id1047926588_jpg.rf.0b9e1dad422533f0c604b4e35ce035ac.jpg,416,416,Bottle- container Caps,95,280,120,312
damaged-flipflop-thrown-on-the-beach-floor-picture-id1047926588_jpg.rf.0b9e1dad422533f0c604b4e35ce035ac.jpg,416,416,Other,124,88,336,322
young-man-carrying-bag-with-plastic-bottles-on-his-head-in-barren-picture-id1292963469_jpg.rf.0b54f38d6f7ef3768364c9e0e2842186.jpg,416,416,Bags,168,42,263,164
dead-fish-in-water-picture-id1225753733_jpg.rf.0c27f5a63efaf8f62936135aff5574a5.jpg,416,416,Marine biomass,152,183,231,309
waste-picture-id1174421597_jpg.rf.0cffe618ed731b6f4a9af4d954ddd89e.jpg,416,416,Plastic beverage bottle_Medium,53,158,206,250
planting-tree-in-park-picture-id1201288895_jpg.rf.0d26578ef5d149dcde18149ab07e2b9c.jpg,416,416,Bags,86,280,137,334
planting-tree-in-park-picture-id1201288895_jpg.rf.0d26578ef5d149dcde18149ab07e2b9c.jpg,416,416,Bags,234,285,272,327
garbage-accumulated-in-river-channel-picture-id1295897012_jpg.rf.0d085ff5bc6795b67904afbc0893af0e.jpg,416,416,Plastic beverage bottle_Large,165,219,223,326
garbage-accumulated-in-river-channel-picture-id1295897012_jpg.rf.0d085ff5bc6795b67904afbc0893af0e.jpg,416,416,Jugs- containers,232,235,348,358
garbage-accumulated-in-river-channel-picture-id1295897012_jpg.rf.0d085ff5bc6795b67904afbc0893af0e.jpg,416,416,Jugs- containers,366,207,415,271
garbage-accumulated-in-river-channel-picture-id1295897012_jpg.rf.0d085ff5bc6795b67904afbc0893af0e.jpg,416,416,Jugs- containers,327,247,390,279
garbage-accumulated-in-river-channel-picture-id1295897012_jpg.rf.0d085ff5bc6795b67904afbc0893af0e.jpg,416,416,Jugs- containers,67,239,150,331
plastic-bag-floating-in-the-sea-picture-id1165276317_jpg.rf.0d0d9f604d381de63976a34b59b179c9.jpg,416,416,Bags,95,71,244,358
collecting-garbage-in-nature-picture-id1280391549_jpg.rf.0d25c98b8bb00eb38554fe0caacd22b8.jpg,416,416,Bags,149,204,179,285
collecting-garbage-in-nature-picture-id1280391549_jpg.rf.0d25c98b8bb00eb38554fe0caacd22b8.jpg,416,416,Bags,349,174,392,249
collecting-garbage-in-nature-picture-id1280391549_jpg.rf.0d25c98b8bb00eb38554fe0caacd22b8.jpg,416,416,Bags,362,162,402,234
collecting-garbage-in-nature-picture-id1280391549_jpg.rf.0d25c98b8bb00eb38554fe0caacd22b8.jpg,416,416,Bags,131,271,188,408
collecting-garbage-in-nature-picture-id1280391549_jpg.rf.0d25c98b8bb00eb38554fe0caacd22b8.jpg,416,416,Bags,292,219,343,306
hand-collecting-empty-plastic-bottles-at-seashore-picture-id1190952024_jpg.rf.0ce1cfd674ad79de8b2d5678fa3c55d2.jpg,416,416,Plastic beverage bottle_Large,12,219,174,362
hand-collecting-empty-plastic-bottles-at-seashore-picture-id1190952024_jpg.rf.0ce1cfd674ad79de8b2d5678fa3c55d2.jpg,416,416,Plastic beverage bottle_Large,242,239,356,381
ocean-dumping-picture-id157393100_jpg.rf.0bdf895f8e3b8b521a8ecfa9e7383303.jpg,416,416,Plastic beverage bottle_Large,297,229,338,284
ocean-dumping-picture-id157393100_jpg.rf.0bdf895f8e3b8b521a8ecfa9e7383303.jpg,416,416,Plastic beverage bottle_Large,174,254,235,288
ocean-dumping-picture-id157393100_jpg.rf.0bdf895f8e3b8b521a8ecfa9e7383303.jpg,416,416,Plastic beverage bottle_Large,91,256,142,299
ocean-dumping-picture-id157393100_jpg.rf.0bdf895f8e3b8b521a8ecfa9e7383303.jpg,416,416,Jugs- containers,156,234,186,258
discarded-face-masks-clutter-parks-along-with-plastic-and-other-trash-picture-id1228901954_jpg.rf.0cc063f53dd3c957bd00b36908880f80.jpg,416,416,Face masks,71,204,325,376
discarded-face-masks-clutter-parks-along-with-plastic-and-other-trash-picture-id1228901954_jpg.rf.0cc063f53dd3c957bd00b36908880f80.jpg,416,416,Plastic beverage bottle_Small,204,118,264,218
discarded-face-masks-clutter-parks-along-with-plastic-and-other-trash-picture-id1228901954_jpg.rf.0cc063f53dd3c957bd00b36908880f80.jpg,416,416,Plastic beverage bottle_Large,41,101,128,149
discarded-face-masks-clutter-parks-along-with-plastic-and-other-trash-picture-id1228901954_jpg.rf.0cc063f53dd3c957bd00b36908880f80.jpg,416,416,Plastic beverage bottle_Large,297,102,402,157
items-ocean-plastic-pollution-found-260nw-1889675635_jpg.rf.0dc40d60b799d0be6b633cc82a3a0bda.jpg,416,416,Plastic beverage bottle_Small,140,54,253,300
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,0,315,36,370
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,28,294,54,319
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,161,238,184,260
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,101,267,121,286
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,122,245,139,254
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,184,133,227,226
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,180,367,265,415
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,90,158,124,233
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,346,149,375,203
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,318,239,342,257
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,347,234,371,256
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,248,335,271,357
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,154,348,168,363
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,247,307,264,326
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Soft food wrappers,271,350,312,388
volunteer-together-pick-up-trash-in-the-park-picture-id1167569263_jpg.rf.0d5cb6d5c81c22bfaa2424283103285f.jpg,416,416,Bags,225,300,237,313
environmental-issue-underwater-image-of-plastic-pollution-in-the-picture-id1073171966_jpg.rf.0df36e38a29c55bed41feccc73722819.jpg,416,416,Cups,142,215,231,355
environmental-issue-underwater-image-of-plastic-pollution-in-the-picture-id1073171966_jpg.rf.0df36e38a29c55bed41feccc73722819.jpg,416,416,Cups,162,158,258,266
environmental-concept-water-pollutionpolluting-the-seas-picture-id1180075389_jpg.rf.0ae7729cfb201540cb03ec38fa4f1e8c.jpg,416,416,Bags,42,81,202,318
environmental-concept-water-pollutionpolluting-the-seas-picture-id1180075389_jpg.rf.0ae7729cfb201540cb03ec38fa4f1e8c.jpg,416,416,Bags,170,0,416,251
environmental-concept-water-pollutionpolluting-the-seas-picture-id1180075389_jpg.rf.0ae7729cfb201540cb03ec38fa4f1e8c.jpg,416,416,Bags,141,23,412,350
environmental-concept-water-pollutionpolluting-the-seas-picture-id1180075389_jpg.rf.0ae7729cfb201540cb03ec38fa4f1e8c.jpg,416,416,Bags,189,150,415,415
plastic-pollution-ocean-environment-concept-260nw-744024820_jpg.rf.0d992ff90e93ec6b07f89e55dd7b60aa.jpg,416,416,Plastic beverage bottle_Medium,84,153,101,174
plastic-pollution-ocean-environment-concept-260nw-744024820_jpg.rf.0d992ff90e93ec6b07f89e55dd7b60aa.jpg,416,416,Plastic beverage bottle_Small,385,83,397,92
plastic-pollution-ocean-environment-concept-260nw-744024820_jpg.rf.0d992ff90e93ec6b07f89e55dd7b60aa.jpg,416,416,Cups,139,257,162,281
plastic-bottle-washed-up-on-a-beach-picture-id860313856_jpg.rf.0de9cd66b8f9bc0fd075cf94367f0309.jpg,416,416,Plastic beverage bottle_Medium,176,177,231,221
environmental-pollution-picture-id1128473051_jpg.rf.0e08d5f8883af6e9de4739d3f0e08798.jpg,416,416,Plastic beverage bottle_Medium,85,98,294,166
cropped-image-of-volunteer-throwing-plastic-bottle-in-garbage-bag-picture-id1051381426_jpg.rf.0e47242fa0817cb924dd1822f72aa37f.jpg,416,416,Bags,0,146,372,415
cropped-image-of-volunteer-throwing-plastic-bottle-in-garbage-bag-picture-id1051381426_jpg.rf.0e47242fa0817cb924dd1822f72aa37f.jpg,416,416,Plastic beverage bottle_Medium,61,137,194,364
two-cats-playing-on-a-lot-of-garbage-beaches-picture-id943575712_jpg.rf.0e5aebfaf80f2eed58db059e5cb7ba2a.jpg,416,416,Bags,42,225,191,285
two-cats-playing-on-a-lot-of-garbage-beaches-picture-id943575712_jpg.rf.0e5aebfaf80f2eed58db059e5cb7ba2a.jpg,416,416,Bags,48,119,72,143
two-cats-playing-on-a-lot-of-garbage-beaches-picture-id943575712_jpg.rf.0e5aebfaf80f2eed58db059e5cb7ba2a.jpg,416,416,Plastic beverage bottle_Medium,74,128,78,141
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,348,328,415,415
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,281,304,347,377
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,222,274,282,386
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,293,249,359,326
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,276,229,311,287
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,199,246,272,308
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,50,299,144,376
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,1,285,78,360
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,161,320,216,372
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,50,244,103,294
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,0,255,48,321
environmental-pollution-picture-id157591660_jpg.rf.0f1ef0a7b5dc837d7c53b72974d33f83.jpg,416,416,Bags,119,251,177,323
plastic-bags-pollute-ocean-260nw-1125020840_jpg.rf.0ef08d10258614408a4dc597ab982a4f.jpg,416,416,Bags,82,94,201,351
plastic-bags-pollute-ocean-260nw-1125020840_jpg.rf.0ef08d10258614408a4dc597ab982a4f.jpg,416,416,Bags,117,68,261,260
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165099563_jpg.rf.1037b5cd2fdfcaa38c182639ddf2791a.jpg,416,416,Bags,126,148,308,312
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165099563_jpg.rf.1037b5cd2fdfcaa38c182639ddf2791a.jpg,416,416,Plastic beverage bottle_Small,149,260,244,323
water-pollution-picture-id1157660183_jpg.rf.0f5d83bf7d13ff51b7b3918d5cfc5e9d.jpg,416,416,Tyres,232,236,269,274
plastic-pollution-ocean-environment-concept-260nw-744024775_jpg.rf.0fd4b61d7f14ec9824201d63211d8844.jpg,416,416,Foam fragments,288,109,315,135
plastic-pollution-ocean-environment-concept-260nw-744024775_jpg.rf.0fd4b61d7f14ec9824201d63211d8844.jpg,416,416,Foam fragments,222,175,239,198
plastic-pollution-ocean-environment-concept-260nw-744024775_jpg.rf.0fd4b61d7f14ec9824201d63211d8844.jpg,416,416,Bags,131,235,186,272
good-neighbors-picture-id1152895251_jpg.rf.0e5100b36e24fc43fc29993386aaf620.jpg,416,416,Bags,139,203,294,415
good-neighbors-picture-id1152895251_jpg.rf.0e5100b36e24fc43fc29993386aaf620.jpg,416,416,Cups,203,144,259,227
beautiful-sunset-beach-junk-garbage-260nw-452506639_jpg.rf.0fe3c95a03e6139f9db6c2d07d7b7c6e.jpg,416,416,Plastic beverage bottle_Medium,144,312,203,340
beautiful-sunset-beach-junk-garbage-260nw-452506639_jpg.rf.0fe3c95a03e6139f9db6c2d07d7b7c6e.jpg,416,416,Plastic beverage bottle_Medium,243,340,302,367
beautiful-sunset-beach-junk-garbage-260nw-452506639_jpg.rf.0fe3c95a03e6139f9db6c2d07d7b7c6e.jpg,416,416,Plastic beverage bottle_Small,108,309,132,331
beautiful-sunset-beach-junk-garbage-260nw-452506639_jpg.rf.0fe3c95a03e6139f9db6c2d07d7b7c6e.jpg,416,416,Plastic beverage bottle_Small,139,352,158,375
children-taking-care-about-our-oceans-picture-id1204176268_jpg.rf.10a8b519cfb8456a07c6acee6cbdd908.jpg,416,416,Plastic beverage bottle_Medium,287,0,315,91
children-taking-care-about-our-oceans-picture-id1204176268_jpg.rf.10a8b519cfb8456a07c6acee6cbdd908.jpg,416,416,Bags,325,105,386,174
children-taking-care-about-our-oceans-picture-id1204176268_jpg.rf.10a8b519cfb8456a07c6acee6cbdd908.jpg,416,416,Bags,209,129,263,199
children-taking-care-about-our-oceans-picture-id1204176268_jpg.rf.10a8b519cfb8456a07c6acee6cbdd908.jpg,416,416,Bottle- container Caps,85,270,128,328
creative-background-pet-plastic-bottle-260nw-1512638537_jpg.rf.0f1561fee478ad5c0d5d4c360c2aed53.jpg,416,416,Plastic beverage bottle_Medium,132,37,293,196
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,65,33,140,100
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,164,48,242,128
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,181,117,272,211
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,281,60,367,184
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,348,68,388,141
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,33,93,182,229
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Bottle- container Caps,256,246,348,359
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Straws,70,204,415,358
plastic-bottle-caps-and-plastic-straps-picture-id1156477403_jpg.rf.0f948b2fa7d8e74a76a4f307c6061a26.jpg,416,416,Straws,168,189,416,380
water-pollution-picture-id1178761443_jpg.rf.0f41f9d859c4490350aff3aaab984f86.jpg,416,416,Plastic beverage bottle_Large,55,109,152,273
water-pollution-picture-id1178761443_jpg.rf.0f41f9d859c4490350aff3aaab984f86.jpg,416,416,Bags,181,143,280,251
garbage-on-beach-picture-id955569372_jpg.rf.0e1ec808a941dd4d0362cfeee01a4cdb.jpg,416,416,Can,140,176,239,262
pollution-picture-id182456024_jpg.rf.0f5e524a8ae04f19c0822539310f8080.jpg,416,416,Plastic beverage bottle_Medium,66,287,350,349
plastic-trash-on-golden-sandy-beach-picture-id938698368_jpg.rf.106e62131a4ea78081ced29b3252c428.jpg,416,416,Hard fragments,4,275,181,308
plastic-trash-on-golden-sandy-beach-picture-id938698368_jpg.rf.106e62131a4ea78081ced29b3252c428.jpg,416,416,Bags,0,269,179,345
plastic-trash-on-golden-sandy-beach-picture-id938698368_jpg.rf.106e62131a4ea78081ced29b3252c428.jpg,416,416,Bags,182,273,415,339
plastic-in-the-sea-picture-id1174861624_jpg.rf.107e85a9b568fe02b29242fa87e8c1a1.jpg,416,416,Plastic beverage bottle_Medium,18,139,205,278
hand-woman-picking-up-empty-plastic-bottles-cleaning-on-the-beach-picture-id1210719897_jpg.rf.0ecdaaecd770ee9232781e289f9bb224.jpg,416,416,Plastic beverage bottle_Medium,111,135,266,321
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Bags,97,246,209,397
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Bags,207,235,287,389
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Bags,178,65,256,186
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Cups,29,322,56,369
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Straws,49,364,55,385
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Straws,136,217,152,245
happy-community-service-people-cleaning-up-the-parkgroup-of-garbage-picture-id1155220348_jpg.rf.102631b8fa4ab2e858e7442d2d89e46f.jpg,416,416,Cups,126,245,154,304
ecology-activists-cleaning-and-recycling-the-garbage-in-the-park-picture-id1201177256_jpg.rf.107c94c0acdc2d2e3b40e020431c212a.jpg,416,416,Bags,118,355,184,396
ecology-activists-cleaning-and-recycling-the-garbage-in-the-park-picture-id1201177256_jpg.rf.107c94c0acdc2d2e3b40e020431c212a.jpg,416,416,Bags,213,365,297,415
ecology-activists-cleaning-and-recycling-the-garbage-in-the-park-picture-id1201177256_jpg.rf.107c94c0acdc2d2e3b40e020431c212a.jpg,416,416,Bags,53,298,126,415
ecology-activists-cleaning-and-recycling-the-garbage-in-the-park-picture-id1201177256_jpg.rf.107c94c0acdc2d2e3b40e020431c212a.jpg,416,416,Bags,170,182,250,362
ecology-activists-cleaning-and-recycling-the-garbage-in-the-park-picture-id1201177256_jpg.rf.107c94c0acdc2d2e3b40e020431c212a.jpg,416,416,Plastic beverage bottle_Medium,243,312,301,376
used-plastic-water-bottle-washed-260nw-1305229783_jpg.rf.110528f6366e84d66a362889c8b910a6.jpg,416,416,Plastic beverage bottle_Small,156,271,338,349
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1165102061_jpg.rf.10c299bd1666a0ba114b1125932e71d4.jpg,416,416,Plastic beverage bottle_Medium,135,151,298,310
plastic-ocean-pollution-underwater-bags-260nw-1120645079_jpg.rf.10ee46f3b8dfadebc352b8cda6b0bb1d.jpg,416,416,Bags,170,112,259,274
plastic-ocean-pollution-underwater-bags-260nw-1120645079_jpg.rf.10ee46f3b8dfadebc352b8cda6b0bb1d.jpg,416,416,Bags,233,230,298,333
plastic-ocean-pollution-underwater-bags-260nw-1120645079_jpg.rf.10ee46f3b8dfadebc352b8cda6b0bb1d.jpg,416,416,Cups,88,263,173,352
plastic-ocean-pollution-underwater-bags-260nw-1120645079_jpg.rf.10ee46f3b8dfadebc352b8cda6b0bb1d.jpg,416,416,Jugs- containers,15,100,78,259
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Plastic beverage bottle_Large,131,245,186,294
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Plastic beverage bottle_Large,58,133,75,159
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Plastic beverage bottle_Large,70,295,119,318
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Plastic beverage bottle_Large,273,231,291,265
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Can,186,323,222,344
water-pollution-polluting-the-seas-picture-id964200672_jpg.rf.103b770f2b294576b3d16af489b407de.jpg,416,416,Plastic beverage bottle_Medium,315,349,333,380
male-swimmer-picking-dirty-plastic-260nw-1104923183_jpg.rf.10bc2ae6f47f6610e06f9e7944ed265c.jpg,416,416,Jugs- containers,182,42,295,162
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,194,249,230,282
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,222,270,248,315
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,245,285,266,334
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,265,300,284,345
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,284,324,308,368
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,363,366,385,409
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,386,363,412,411
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,238,223,259,276
this-photo-taken-on-september-17-2015-shows-a-chinese-a-man-pulling-picture-id500712958_jpg.rf.10e0eb9127ff73e294acdb17443e4472.jpg,416,416,Plastic beverage bottle_Large,221,304,245,345
coastline-pollution-picture-id922715486_jpg.rf.0fe4882c8ad6b311648594ebeef0cca0.jpg,416,416,Plastic beverage bottle_Medium,152,195,282,354
plastic-bottle-water-260nw-216897310_jpg.rf.103f1df63bfab6fec5cab62c329ac2ca.jpg,416,416,Plastic beverage bottle_Small,91,137,307,193
plastic-bottle-and-bag-polluting-the-sea-picture-id1165277793_jpg.rf.113566f6e0a90fcecd37180e80de3feb.jpg,416,416,Plastic beverage bottle_Large,265,145,352,183
plastic-bottle-and-bag-polluting-the-sea-picture-id1165277793_jpg.rf.113566f6e0a90fcecd37180e80de3feb.jpg,416,416,Bags,0,210,283,415
baby-donkey-in-front-of-a-brick-building-standing-on-a-dirt-road-picture-id857068176_jpg.rf.114e3b6361d5cd1fc96ad8ea705b78bb.jpg,416,416,Plastic beverage bottle_Medium,103,333,154,357
baby-donkey-in-front-of-a-brick-building-standing-on-a-dirt-road-picture-id857068176_jpg.rf.114e3b6361d5cd1fc96ad8ea705b78bb.jpg,416,416,Plastic beverage bottle_Medium,21,320,66,348
baby-donkey-in-front-of-a-brick-building-standing-on-a-dirt-road-picture-id857068176_jpg.rf.114e3b6361d5cd1fc96ad8ea705b78bb.jpg,416,416,Plastic beverage bottle_Medium,103,331,154,356
beach-pollution-picture-id1222680988_jpg.rf.112f18db3930203c5d75c4351035bd47.jpg,416,416,Other,45,125,350,308
beach-pollution-picture-id1222680988_jpg.rf.112f18db3930203c5d75c4351035bd47.jpg,416,416,Terrestrial biomass,351,184,415,213
beach-pollution-picture-id1222680988_jpg.rf.112f18db3930203c5d75c4351035bd47.jpg,416,416,Terrestrial biomass,7,162,48,175
garbage-and-plastic-bottles-on-a-beach-environmental-pollution-of-the-picture-id1161436256_jpg.rf.1133f33b9db40b5ed2430a0a1e784b8a.jpg,416,416,Plastic beverage bottle_Large,114,181,303,339
young-man-picks-up-garbage-on-beach-in-the-morning-picture-id1293786548_jpg.rf.118168d6c8cd3119c76949c4b3c07523.jpg,416,416,Bags,22,286,206,412
young-man-picks-up-garbage-on-beach-in-the-morning-picture-id1293786548_jpg.rf.118168d6c8cd3119c76949c4b3c07523.jpg,416,416,Other,62,8,130,270
